transaction_id,posting_date,txn_description,amount_ccy,currency_code,category_label
7efb5a7f-2f97-4267-8ced-17e13404d437,05-05-2025,BP FUEL,-212.76,USD,Fuel
ee0c49b3-ca11-42ea-bd44-db680c3bb9d8,17-10-2025,BP FUEL,-425.19,USD,Fuel
e2a9b375-1210-4d89-ad36-671bfec2cec9,15-05-2025,GAS STATION,-70.98,USD,Fuel
a059a238-c23d-4563-ba1c-b7ad15dbf349,20-05-2025,GAS STATION PETROL,-329.89,USD,Fuel
a44b43a4-1042-4533-95ae-e76f388f9b65,21-10-2025,SHELL FUEL PETROL,-98.84,USD,Groceries
93d30dd3-0d0c-435a-85d2-ca1a76d91e2d,16-01-2025,SHELL FUEL PETROL,-278.25,USD,Fuel
f22aab50-cc40-4eab-baed-8d3318bd961b,26-11-2024,BP FUEL PETROL,-414.69,USD,Fuel
44af1afd-d3ab-4de4-a52c-ff030cf9b16a,05-09-2025,GAS STATION FUEL,-407.48,USD,Fuel
d8a38b37-5270-4a7f-ae87-fb29f1eaa3c8,19-10-2025,SHELL FUEL FUEL,-43.08,USD,Fuel
10ee926d-d998-418d-b4e0-c350c414984f,28-09-2025,GAS STATION PETROL,-340.26,USD,Fuel
f612e5fb-6e80-49ef-a78c-a091142cc4b2,12-01-2025,SHELL FUEL FUEL,-137.27,USD,Fuel
01fa1ce0-32e5-4d91-a9fa-3056f0a4462a,22-09-2025,GAS STATION FUEL,-321.04,USD,Fuel
15da2ea6-69c2-4582-86ba-8dc47cb31368,26-11-2024,SHELL FUEL FUEL,-19.04,USD,Fuel
7d637030-5330-419c-98bf-664059cc07f4,22-08-2025,BP FUEL FUEL,-493.73,USD,Fuel
28c16b48-1d0d-4cb7-b4b0-21d6ca4ecb5d,28-03-2025,Bp Fuel Id1191 Online Pymt,-79.06,USD,Fuel
eee82b7f-5bc9-4dcb-86af-74683d13a836,07-07-2025,bp fuel id3199,-384.12,USD,Fuel
38a429a5-20dd-4d47-aa99-c5b909e4a0c4,13-06-2025,SHELL FUEL FUEL,-141.02,USD,Fuel
9d4684cb-22df-4915-b742-3abf7faf55f7,28-03-2025,SHELL FUEL FUEL POS125,-159.33,USD,Fuel
bf5013c6-2974-44f7-8fb7-0a2cc5eed2ca,11-04-2025,SHELL FUEL FUEL,-232.04,USD,Fuel
23676244-cf42-4aba-b65e-81d0b1407626,18-05-2025,BP FUEL ID3933 POS736 ONLINE PYMT,-81.02,USD,Fuel
22e37450-ae5a-43bd-90a4-5773e80c0ec7,12-10-2025,GAS STATION,-291.92,USD,Fuel
f3e04cb6-f84e-4d19-b30c-1149d68c529b,29-10-2025,GAS STATION FUEL ID2112,-165.9,USD,Fuel
f8957db8-8264-4a2a-b45f-222db12d1347,18-11-2025,GAS STATION,-325.88,USD,Fuel
b2597e94-0b36-4209-b3e8-7b1aaff2529a,14-09-2025,BP FUEL,-184.96,USD,Fuel
b07522c7-971c-4886-84a4-8761480aedef,03-01-2025,SHELL FUEL,-102.74,USD,Fuel
d202d855-f9d2-4661-abf0-e5b848e7fcfa,16-06-2025,SHELL FUEL FUEL,-201.0,USD,Fuel
12ea613b-caa3-4328-9220-fa806765057d,24-04-2025,GAS STATION PETROL,-129.93,USD,Fuel
9fb1e3f4-5633-4e87-b6fb-2697cf901762,29-05-2025,SHELL FUEL,-178.45,USD,Fuel
4f1f03b5-e725-4a2d-b56b-4fc0ab3ed391,30-03-2025,SHELL FUEL PETROL,-423.63,USD,Fuel
dec99239-422f-4bfe-b310-b419b3a423ba,22-03-2025,GAS STATION PETROL,-162.42,USD,Fuel
67a66caf-9743-435c-9192-ee48200b9796,22-10-2025,GAS STATION PETROL,-301.3,USD,Fuel
d87e4d80-d540-433a-a65f-7f853ba44a64,28-10-2025,GAS STATION,-176.39,USD,Fuel
19862d7e-b022-4eed-83a8-e706c6b8a570,28-01-2025,BP FUEL FUEL,-497.07,USD,Fuel
2e3eb456-c091-462d-95ec-a5150a606cd4,25-08-2025,SHELL FUEL FUEL,-480.43,USD,Fuel
3eea84e4-2a65-4ddc-b3e1-c89d84ddff08,31-10-2025,GAS STATION FUEL,-466.37,USD,Fuel
0d092350-e958-46e2-a583-d2a91afd6beb,02-09-2025,GAS STATION FUEL,-438.01,USD,Fuel
c60476fd-aff6-41b3-ad4d-394d625e9937,14-08-2025,GAS STATION FUEL,-146.12,USD,Fuel
f6f6ff74-7630-4949-86c1-48639236e9f5,12-01-2025,GAS STATION,-150.64,USD,Fuel
689b03b1-5688-4137-a37f-dcd2fc1904fd,03-06-2025,bp fuel fuel id8170 online pymt,-142.28,USD,Fuel
42ed5794-bcd6-4b2f-acaa-970b9dfd0653,19-11-2025,SHELL FUEL,-195.32,USD,Fuel
0c81e2f3-7313-41d2-80c3-bb8c1434d918,12-07-2025,BP FUEL,-142.23,USD,Fuel
0902f1c5-5b48-4bd7-a023-ebbe8327bbd2,24-06-2025,GAS STATION PETROL,-54.45,USD,Fuel
56f648a8-4a63-4c37-92cf-755c43c19f05,01-03-2025,GAS STATION PETROL,-277.13,USD,Coffee/QuickBite
0fb73ff8-b671-4dd0-a166-bc4436f5e007,02-04-2025,GAS STATION PETROL,-99.14,USD,Fuel
3a2206f5-ff13-48e6-bfa2-81d4c636e6d8,12-02-2025,GAS STATION FUEL,-275.61,USD,Fuel
7a9c845d-81b2-4819-a5ca-e732d824a744,18-08-2025,GAS STATION FUEL,-254.39,USD,Fuel
5cc36b72-1e95-4e74-b0ad-76a363990721,31-08-2025,BP FUEL PETROL,-455.22,USD,Fuel
090039bb-d717-4dc3-bdba-c1fa793054af,31-08-2025,GAS STATION FUEL,-471.03,USD,Fuel
65c909f3-b564-41e4-bfa9-9cc4edca9044,21-03-2025,GAS STATION,-353.43,USD,Dining
6de12bc4-983c-45a5-ac34-c98a69102e5e,25-01-2025,GAS STATION FUEL,-356.49,USD,Fuel
1d658f61-8816-48cb-9a39-c4f949193dec,04-01-2025,BP FUEL,-61.39,USD,Fuel
8c7ce3cf-929e-4797-b136-da87a6930e58,06-06-2025,GAS STATION,-494.17,USD,Fuel
aa9c34c3-0e14-4976-aa7e-7e91e8c0814e,07-06-2025,SHELL FUEL,-455.53,USD,Fuel
cc4b6b8d-630a-45e2-86ea-71f74ce7157a,20-03-2025,GAS STATION FUEL,-318.19,USD,Fuel
98be0a01-5e98-4a13-a7a0-523bfd0bffc6,18-12-2024,SHELL FUEL PETROL,-433.39,USD,Fuel
9759896e-cbd3-4749-9b27-a178c4580d5b,23-11-2024,GAS STATION FUEL,-305.56,USD,Fuel
49671203-9c24-4a6a-b6dc-5505e7feca9a,20-09-2025,Gas Station Fuel,-185.65,USD,Fuel
f3b3db96-944f-43e9-854c-70d0a91739c3,25-04-2025,SHELL FUEL PETROL,-124.54,USD,Fuel
c72421fb-2276-4bce-8e53-401061d6c6da,05-11-2025,BP FueL onlInE PYMT,-78.36,USD,Fuel
510a97e3-6bb5-491c-939b-41df3ee1551b,13-04-2025,SHELL FUEL FUEL,-227.21,USD,Fuel
ec315f45-4531-42e7-9a86-bd7607f6701c,20-05-2025,GAS STATION FUEL,-38.19,USD,Fuel
9242f201-985e-423f-98cf-3320d02ee4e6,11-11-2025,BP FUEL FUEL,-199.76,USD,Fuel
9fcc2ded-e08d-4856-9019-a0af0721ced1,08-11-2025,SHELL FUEL FUEL,-66.62,USD,Fuel
12aee337-91d8-4aa7-925c-77f99bfd46b8,20-10-2025,SHELL FUEL FUEL,-476.0,USD,Fuel
c7cee64e-b9e7-4455-9b14-918d045d5a54,14-11-2025,SHELL FUEL FUEL,-42.09,USD,Fuel
00155c49-9980-4daf-a94e-048c8d5c2c72,23-05-2025,BP FUEL FUEL,-258.68,USD,Fuel
82340f9b-9b72-45da-a37f-a3e47b41bd1f,02-04-2025,BP FUEL FUEL,-447.29,USD,Fuel
7fa84211-8a14-43d3-9090-cc37a0680796,26-03-2025,SHELL FUEL PETROL,-69.95,USD,Fuel
e6006c97-8031-439c-9cff-53b7e3018376,05-05-2025,GAS STATION,-101.8,USD,Fuel
ab35c476-be0b-4ccc-a3fd-a2459b0610bc,25-11-2024,BP FUEL,-404.95,USD,Fuel
4feed061-e5ff-45d3-ab34-881ec453775a,04-12-2024,GAS STATION PETROL,-243.76,USD,Fuel
d9e39e9e-df40-43eb-a819-887229434a56,04-11-2025,SHELL FUEL,-183.63,USD,Fuel
2052daa9-244d-4019-8346-ebfab478f3a9,04-05-2025,Gas Statn Petrol Id8522 Pos552 Online Pymt,-322.5,USD,Fuel
25f58b8a-2840-4c36-b819-ccfa77034eda,01-03-2025,shell fuel id4791,-39.05,USD,Fuel
ec32a456-2181-4b62-9fa2-7e785f28a4b5,29-06-2025,BP FUEL,-87.07,USD,Fuel
f8d6c971-c5d2-4559-adb0-13b151028c49,23-04-2025,Bp Fuel Fuel Id2306 Online Pymt,-345.63,USD,Fuel
72fef95f-2d05-42be-870f-8f204720b3b6,21-02-2025,GAS STATION FUEL,-177.51,USD,Fuel
e78ecde8-dfa0-4aa2-a723-17443d907f46,18-07-2025,GAS STATION ID8336,-183.33,USD,Fuel
72fa28bc-09a9-4806-80b3-9ffb6c07c6c4,20-05-2025,BP fueL fUEL iD8974 POS394,-171.87,USD,Fuel
c7ef41db-6035-408a-b7cb-7745245dc813,03-10-2025,GAS STATION PETROL,-479.82,USD,Fees
ce02e479-6ddb-49ff-bdd5-d6fcb25384db,19-02-2025,SHELL FUEL PETROL,-399.96,USD,Fuel
556f7255-bb59-490f-bb55-807c4bb18f86,14-01-2025,GAS STATION FUEL,-213.44,USD,Coffee/QuickBite
23d14ea0-31db-4d02-afbf-5623eccd154b,12-07-2025,GAS STATION FUEL,-210.48,USD,Fuel
d01b86c8-f2c7-47ae-9e48-3b4e9976f4a5,02-12-2024,SHELL FUEL,-430.77,USD,Fuel
ce9c2288-8b59-4a19-b86a-a661a49695ad,19-03-2025,BP FUEL FUEL,-123.01,USD,Fuel
634ff2f1-8ab6-461e-bb0d-c99108b34cb2,26-01-2025,GAS STATION,-472.02,USD,Fuel
c3ed0ee2-fc40-4e2c-8137-e0f980c0beea,11-11-2025,BP FUEL FUEL,-22.13,USD,Fuel
59a8a493-bc9e-4c50-89f5-d338c367fb4f,07-12-2024,shElL FUEl fuEl POS962,-397.64,USD,Fuel
2b2a3933-986a-411c-b39c-1f653e83753a,26-04-2025,SHELL FUEL FUEL,-145.8,USD,Fuel
87d8c538-663c-46a4-aeed-45d6429bfc1f,03-10-2025,sHELL FUEl fUEL OnLInE PYmt,-201.64,USD,Fuel
e368fd1d-c605-4c56-830f-54733e116bd1,08-01-2025,SHELL FUEL PETROL,-440.77,USD,Fuel
7132fb0e-8fab-48a0-8a5a-2ef45d212430,25-06-2025,GAS STATION,-84.35,USD,Fuel
1ea4174b-f63c-4ef5-90fd-eabc53bf44e2,27-10-2025,sheLL fUeL pEtROl Id2012,-38.67,USD,Fuel
6f45f173-a540-4631-928c-1b8d2360ef51,24-06-2025,GAS STATION FUEL,-207.18,USD,Fuel
03071fbb-a475-4c68-ba93-710496fb483a,23-01-2025,BP FUEL FUEL,-411.06,USD,Fuel
0abaa603-7a03-4723-bf41-1ed96798a3da,16-11-2025,BP FUEL FUEL,-448.76,USD,Fuel
246bf8c0-f284-4752-b07e-05038a223e79,27-11-2024,GAS STATION FUEL,-20.28,USD,Fuel
f4ec782c-4d5e-4c5f-b35a-b083277068bf,24-07-2025,BP FUEL FUEL,-243.97,USD,Fuel
308e1a7d-ead0-4053-beaa-b57fba55946e,15-11-2025,bp fuel id5236 pos967,-425.65,USD,Fuel
b5829f95-8c9e-4148-be7c-655793aeea6f,16-09-2025,BP FUEL,-318.95,USD,Fuel
f6705d19-daee-4bed-a03e-70e2848ef314,09-05-2025,BP FUEL,-449.05,USD,Fuel
007806a2-7b6b-4172-aeeb-553edc059ffc,29-04-2025,GAS STATION,-336.6,USD,Fuel
3ab627d6-413e-4b0f-bbf8-8a481a18d8be,26-06-2025,BP FUEL PETROL,-38.75,USD,Fuel
dc6a3083-54c5-4161-b148-49d4b7563b76,23-11-2024,GAS STATION,-198.07,USD,Fuel
3d4296f9-ff8a-4d1b-8df1-8a7e1f74368f,02-04-2025,SHELL FUEL FUEL,-114.9,USD,Fuel
a6b5b11d-86c2-4a62-a7c0-bf99002f4c55,21-09-2025,BP FUEL FUEL ID3480,-426.51,USD,Fuel
a9d97e13-5a8a-4cd0-86c7-8ef745cbaf26,02-12-2024,GAS STATION PETROL,-352.57,USD,Fuel
526eee3e-b778-49c5-8bd8-01196f2cc1bc,18-01-2025,BP FUEL PETROL,-142.09,USD,Fuel
8dc1554c-0246-48cf-9de2-90a90a888488,09-09-2025,BP FUEL FUEL,-35.06,USD,Fuel
9e28aa17-bd22-44ae-b96e-bf98fa72fa92,18-07-2025,BP FUEL,-414.78,USD,Fuel
6bdd7d1d-e4c7-48f5-b081-d703c00bf713,02-08-2025,Gas Station Fuel Id2289 Pos242,-182.39,USD,Fuel
6d8d5906-90bc-4bb1-a837-18e3e5aa1e33,27-06-2025,GAS STATION PETROL,-347.27,USD,Fuel
a401299e-c4ca-44d4-a648-8f152b23a017,21-12-2024,BP FUEL PETROL,-401.62,USD,Fuel
52c3f78f-bd56-4b78-a0ca-a406b65f3db3,02-04-2025,SHELL FUEL,-392.44,USD,Fuel
290f3cf5-fc63-42aa-ab98-8145f66d6108,22-12-2024,SHELL FUEL,-51.32,USD,Fuel
b2bc089d-7f84-4cf2-9081-68f80385fdf8,06-09-2025,SHELL FUEL FUEL,-85.75,USD,Fuel
0f92abfd-067f-4714-a754-e1857cf4a09e,30-03-2025,BP FUEL FUEL,-499.51,USD,Fuel
baa601c5-766b-4108-984b-828a50186825,17-01-2025,SHELL FUEL PETROL,-69.1,USD,Fuel
1bed1d08-674c-459b-aa0a-05f24dfed5f0,23-12-2024,SHELL FUEL,-402.44,USD,Fuel
f436ba0c-d1e3-4e55-a13e-1912a46bc460,29-06-2025,GAS STATION ID7789,-130.03,USD,Fuel
6b1a44ea-1c78-40fe-9bc5-1695f356ca1d,06-09-2025,BP FUEL PETROL,-277.31,USD,Fuel
aaafeb63-f2c1-4a79-9e4d-a82cc10b2f3a,12-03-2025,GAS STATION PETROL,-471.62,USD,Subscription
058c2145-95e7-4aca-9330-b0a10013c2da,17-05-2025,gas station petrol pos498,-395.55,USD,Fuel
9cf5b82c-e7b3-4dab-b624-d8e11459920b,26-03-2025,SHELL FUEL PETROL,-40.72,USD,Fuel
1199fda8-5ddb-4823-9983-04fd6c3c2f8b,06-02-2025,SHELL FUEL FUEL,-278.11,USD,Fuel
99ec863a-5305-4fa9-8e43-ed385fcf1676,20-08-2025,SHELL FUEL PETROL,-371.95,USD,Fuel
669ac916-e6f9-4deb-a2a9-c05b9cc5f44b,09-06-2025,SHELL FUEL PETROL,-444.1,USD,Fuel
f3495901-08e3-4176-a4a1-0c68d3f23200,22-07-2025,SHELL FUEL FUEL ID2092,-428.13,USD,Fuel
ea5ba892-3df3-43ac-bdf1-9fb71203dda6,28-05-2025,GAS STATION,-282.93,USD,Fuel
8ddf128a-b56e-4dac-a509-79e0d10b4b45,07-05-2025,BP FUEL PETROL,-284.13,USD,Fuel
39c14cfe-2d94-4ddb-9307-6765dd30f407,19-02-2025,SHELL FUEL PETROL,-294.38,USD,Fuel
78f8cba9-4ca3-4d79-b976-2b1f6ebc7538,12-08-2025,GAS STATION FUEL,-459.58,USD,Fuel
c8696890-dec5-449d-9ae4-d6ff6ff663d9,26-12-2024,GAS STATION PETROL,-255.79,USD,Fuel
194d2084-ef1e-4067-8884-e5e6a8ae2bef,26-01-2025,Shell Fuel Fuel Pos303 Online Pymt,-271.41,USD,Fuel
31523689-3ed0-4f57-8ab9-1d190231b407,23-10-2025,GAS STATION FUEL,-298.0,USD,Fuel
46671bdb-af29-4bbe-9bc5-2082c207bc20,20-10-2025,GAS STATION,-423.28,USD,Fuel
a2deeb2c-3692-4cf7-acf3-f2850c95afba,14-06-2025,BP FUEL FUEL,-439.78,USD,Fuel
e459c182-0418-4e92-bba3-c2a1a885429d,28-04-2025,GAS STATION,-85.63,USD,Fuel
a0c575bc-c424-467e-b950-5d3cea7ef4e5,12-07-2025,SHELL FUEL PETROL,-455.02,USD,Fuel
61211565-a22f-4304-8432-702bfab312f9,03-09-2025,GAS STATION PETROL,-265.9,USD,Fuel
38a58fea-3ee9-4721-820a-5a7be46673fb,18-01-2025,GAS STATION,-301.34,USD,Fuel
2c7413a6-1d5f-4d3a-9747-a53a9580f8ad,27-05-2025,GAS STATION FUEL,-95.5,USD,Fuel
939e1946-98af-4764-8cb9-e8d09a2fd32c,10-02-2025,GAS STATION PETROL,-165.1,USD,Fuel
3075032d-7ffc-4f36-a261-16524cb2e657,26-06-2025,BP FUEL PETROL,-181.07,USD,Fuel
233820fb-3b2b-4552-ab6f-6d3f61b1c70c,02-11-2025,GAS STATION,-40.96,USD,Fuel
b4479b1d-d7eb-4234-8ba0-89d49b28d88a,14-08-2025,GAS STATION FUEL,-89.2,USD,Fuel
87f2dc00-7686-4c76-9a4c-a64ec4c8b446,14-01-2025,BP FUEL,-275.87,USD,Fuel
f34efd94-3e09-43fd-98e0-b8f62432cc66,09-03-2025,BP FUEL,-84.05,USD,Fuel
25724bd3-0016-4c50-b237-c37d64800467,05-01-2025,BP FUEL FUEL,-453.92,USD,Fuel
a11c0408-8845-4952-83b6-78f9605e2121,03-01-2025,BP FUEL,-447.66,USD,Fuel
0cb10b1c-fd1b-4c26-ac3c-df0449af0b7b,10-03-2025,GAS STATION PETROL,-456.34,USD,Fuel
2ec6afc5-6050-40cc-8e8d-e8f42658f7c7,22-03-2025,GAS STATION PETROL,-329.96,USD,Fuel
b305abb4-66d0-435c-a0f6-f683c8ed0356,10-01-2025,BP FUEL,-93.7,USD,Fuel
492b2a0d-9ded-4fb4-8b5c-e66382c6a3e0,25-07-2025,SHELL FUEL FUEL,-442.24,USD,Fuel
b9a3d6a4-46ef-42f1-9785-cac1b9e74f80,12-07-2025,SHELL FUEL PETROL,-308.57,USD,Fuel
15d78fb2-4453-4f6a-8799-5a073f2aa648,21-08-2025,DENTAL CARE MEDICAL,-407.45,USD,Health
baa166d1-baa0-4830-a94a-da6a92e749d4,12-08-2025,HEALTH CLINIC MEDICAL,-75.31,USD,Dining
a9b7261d-04f0-4cc9-a68f-80449e72aac4,12-10-2025,DENTAL CARE,-33.73,USD,Health
f00f281d-79fd-4a9f-9a07-698027ae0b25,07-03-2025,DENTAL CARE HEALTH,-251.73,USD,Health
fb3aaa27-998f-4270-a89c-cd2e769055a4,31-03-2025,DENTAL CARE MEDICAL,-434.86,USD,Health
0e6f0b83-38f8-489e-a010-9d4e34b8354f,04-05-2025,HEALTH CLINIC MEDICAL,-70.55,USD,Health
899e8272-fe3c-422a-8a5f-0844efb20140,12-10-2025,HEALTH CLINIC MEDICAL,-333.45,USD,Health
c63cbf99-6d00-473c-87d4-3d00d71393c3,11-03-2025,HEALTH CLINIC MEDICAL,-327.89,USD,Health
e923458a-dc3b-4cef-8901-c0fbe31603f8,19-08-2025,HEALTH CLINIC HEALTH,-99.45,USD,Health
6318f329-479a-4669-a49f-992374d1071f,13-11-2025,DENTAL CARE,-112.06,USD,Health
c9d06850-bd61-43a3-86d0-135e2ebbc8c2,18-02-2025,HEALTH CLINIC HEALTH,-14.48,USD,Health
4874b7fa-fcf0-4a88-8a05-351d6e6961fe,05-11-2025,DENTAL CARE HEALTH,-327.37,USD,Health
beb0195b-ffc2-49c4-a307-6a7f35568cc3,26-04-2025,CITY PHARMACY HEALTH,-192.96,USD,Health
6eaf1670-5e60-42ba-a7c2-b3cee8f1fba2,10-04-2025,CITY PHARMACY,-296.67,USD,Health
e65af09f-bd77-4998-b443-add20942fbed,23-03-2025,DENTAL CARE MEDICAL,-206.28,USD,Health
fc8a4267-d8a8-4fb3-89b5-5a8d20157c70,25-11-2024,HEALTH CLINIC HEALTH,-210.48,USD,Health
983b2cfa-447d-4076-a134-5e8f67ca444c,29-11-2024,HEALTH CLINIC HEALTH ID7600 POS394 ONLINE PYMT,-101.72,USD,Health
d9f10757-b740-4ba4-9b08-a2c425a019e3,04-03-2025,HEALTH CLINIC HEALTH,-404.97,USD,Health
647fb116-1637-4d07-b7df-0f600b183a2c,18-11-2025,HEALTH CLINIC MEDICAL,-441.3,USD,Health
31b29c9a-408f-46fb-a243-230e06057ca8,24-04-2025,CITY PHARMACY,-462.92,USD,Health
bc6c9390-af7d-40e8-bc4a-b05e456e5d89,06-11-2025,HEALTH CLINIC MEDICAL,-154.18,USD,Health
564fe1dc-8df3-4932-b056-7aeae8ac764d,19-09-2025,DENTAL CARE,-453.54,USD,Health
01b3b9c2-d92b-407c-87f3-aeb25fd7c650,31-05-2025,HEALTH CLINIC MEDICAL,-163.92,USD,Health
3a89c639-af92-4537-9f17-247cf1b62301,04-07-2025,CITY PHARMACY HEALTH,-384.48,USD,Health
367933ad-3e6c-4b60-bc48-996088b73a62,27-03-2025,Dental Care Health Id3505,-471.38,USD,Health
767fb0f1-acc7-450b-bd09-94f8cdac5195,13-05-2025,DENTAL CARE,-130.45,USD,Health
d92bc1dc-ae19-4025-a779-03aa22365860,01-04-2025,Dental Care Health,-468.45,USD,Health
64f5c4f1-1d0c-4a7a-a6f1-64d48fc2d7fe,21-08-2025,HEALTH CLINIC HEALTH,-128.24,USD,Health
01be3753-0b34-4da3-a9f4-360e1e8fff04,02-03-2025,DENTAL CARE,-298.82,USD,Travel
cc9163b3-32bb-4cbd-bc93-a9d7b75d750a,27-06-2025,DENTAL CARE HEALTH,-65.32,USD,Health
13b7b1f1-b6f4-4162-b328-c87c90f88904,25-04-2025,CITY PHARMACY MEDICAL,-369.36,USD,Health
7772950a-42c5-4105-ae9e-452d749ccada,17-12-2024,HEALTH CLINIC HEALTH,-285.18,USD,Health
4825c8a3-5f61-4b5d-97fc-955d9dee0ffa,26-12-2024,DENTAL CARE HEALTH,-73.05,USD,Health
08109571-f431-4f08-91bc-223ce35ef4d9,15-07-2025,DENTAL CARE MEDICAL,-209.87,USD,Health
1dc12f74-2a8b-4439-b1f7-882fafe3d91f,25-11-2024,DENTAL CARE,-233.4,USD,Health
786b3703-2304-438d-a960-a60fbbbd2384,15-03-2025,CITY PHARMACY HEALTH,-357.11,USD,Health
cb66b2b1-eb0f-4110-a00b-07600be135a3,05-07-2025,DENTAL CARE MEDICAL,-33.42,USD,Health
91c5a4cc-2ae6-496f-b0e5-b9595b40f539,03-05-2025,DENTAL CARE MEDICAL,-286.6,USD,Health
3f7ee7a1-2d34-4cd5-8829-77bbbb783e54,04-07-2025,DENTAL CARE MEDICAL,-38.15,USD,Health
63236e30-6e31-442d-8cd5-e1f47c5bf68b,24-11-2024,HEALTH CLINIC MEDICAL,-287.44,USD,Health
53f61159-4d7e-4742-b68e-3641ff8cec27,11-11-2025,CITY PHARMACY MEDICAL,-215.2,USD,Health
5ace46da-20bb-4af0-85a3-6e1627f69017,26-10-2025,DENTAL CARE HEALTH ID8106,-122.72,USD,Health
b07b45c3-90e4-41d6-8367-cb8fc15cf821,17-08-2025,HEALTH CLINIC,-467.65,USD,Health
3f797bef-fadf-4542-9251-a4d8e49e88e4,24-08-2025,HEALTH CLINIC,-209.57,USD,Health
ee01d591-0a8a-4082-95aa-59e39c52fd1f,28-03-2025,CITY PHARMACY MEDICAL,-58.06,USD,Health
01b69b58-304b-45a0-abf7-2db536758c04,25-05-2025,CITY PHARMACY HEALTH,-166.39,USD,Health
9c64de2b-db0c-4a1f-9f0e-c9d4cc623c7a,05-11-2025,DENTAL CARE HEALTH,-34.27,USD,Health
1d283aef-be84-4e2b-9533-0b9ea7947abc,20-10-2025,CITY PHARMACY MEDICAL,-228.9,USD,Health
bbf4d158-397c-4eab-873a-d2992dd49121,30-03-2025,HEALTH CLINIC MEDICAL,-295.26,USD,Health
ff2112d6-54c5-4488-96d4-4b194ce8c32a,08-07-2025,HEALTH CLINIC MEDICAL,-62.56,USD,Health
15e88db4-8121-4968-9878-67c67c7973f6,07-03-2025,DENTAL CARE HEALTH,-125.56,USD,Health
a70a1ff7-09f7-45c1-a22e-66fcca502ee0,22-04-2025,DENTAL CARE,-97.74,USD,Health
54d73450-aa1a-4b5a-bc39-6fa7bdd20d3d,30-05-2025,HEALTH CLINIC HEALTH,-256.1,USD,Health
a682831d-5a1c-428f-9d57-1ba0050d9bb0,07-09-2025,CITY PHARMACY MEDICAL,-461.69,USD,Health
f49bba0f-4ea8-4ace-b289-065b23370be4,26-07-2025,HEALTH CLINIC HEALTH,-372.94,USD,Health
2eabbd7b-3779-4040-9e74-76d755ad6d16,15-04-2025,health clinic,-445.13,USD,Health
a6f45661-2ef6-4d10-8f9b-92a85ce269d8,05-02-2025,DENTAL CARE MEDICAL,-433.35,USD,Health
7d385dfa-7bda-4aaa-8951-017dd580db08,01-02-2025,DENTAL CARE,-333.85,USD,Health
330ba8cc-97d6-4b71-80b7-518052e861d9,15-05-2025,DENTAL CARE,-301.37,USD,Health
432ce3f5-f2de-47d4-8960-5d1f4b031039,11-01-2025,DENTAL CARE,-163.9,USD,Health
a3a7d09f-6122-48c7-8fc2-7b68185cad06,08-03-2025,CITY PHARMACY HEALTH,-225.03,USD,Shopping
502e5e1b-ca7e-4c65-892c-d5ed8371603e,25-07-2025,CITY PHARMACY HEALTH,-289.68,USD,Health
3687a5b3-e7d6-4f65-bbf4-8c17501bbe3a,25-03-2025,CITY PHARMACY HEALTH,-471.31,USD,Health
d8bfefb2-5b22-4e04-9bf4-7d219d8be2a5,24-09-2025,HEALTH CLINIC MEDICAL,-9.5,USD,Health
eddc2777-a752-4c63-86b9-2d7c32f5074f,27-10-2025,CITY PHARMACY MEDICAL,-194.78,USD,Health
380a7e57-66a4-4188-b86d-277431deac6f,19-03-2025,CITY PHARMACY,-425.21,USD,Health
5fb54027-2751-4243-85e9-ab7e5d7ebbff,30-09-2025,HEALTH CLINIC,-172.84,USD,Dining
acf5ea8d-b529-41ff-8d4a-46e2d7445a4d,11-03-2025,HEALTH CLINIC MEDICAL,-201.51,USD,Health
1f9a6d26-6200-47ae-a5ec-9c4bb6ffec2c,23-04-2025,DENTAL CARE MEDICAL,-71.47,USD,Health
2e1dea74-f9f9-4bd4-a5f5-b4128564494f,30-07-2025,DENTAL CARE HEALTH,-306.25,USD,Health
83707e78-0363-4db3-a414-3d5ff89fa9e2,20-03-2025,DENTAL cARe MediCaL iD5371 oNLINe pYmT,-279.53,USD,Health
1cb7a78e-d365-4326-8849-0937d9de0990,10-07-2025,CITY PHARMACY MEDICAL,-10.25,USD,Health
b396f78d-5774-4253-8591-cfdc5042eb6a,17-04-2025,CITY PHARMACY HEALTH,-356.78,USD,Health
4feb4bdd-89ef-492c-a02a-d7e48e1e5f4a,25-05-2025,DENTAL CARE MEDICAL,-497.33,USD,Health
6ef68ac3-a61a-434b-9d1e-57e7d2692e56,17-04-2025,CITY PHARMACY,-340.89,USD,Health
03de4a24-f86b-4f60-ad65-7d1b93200fc4,12-06-2025,DENTAL CARE,-134.35,USD,Health
bd526dd9-2b74-4dfd-9ee8-5931d2fe9833,12-04-2025,HEALTH CLINIC,-217.23,USD,Health
63005294-cf2e-4837-9b01-3f4b12957bf9,27-01-2025,CITY PHARMACY MEDICAL,-181.84,USD,Health
a7544894-889d-49a4-a127-e5a166e067cd,10-12-2024,HEALTH CLINIC,-341.64,USD,Fuel
b51cab04-35ce-46de-baff-a22f78b85fbc,15-11-2025,DENTAL CARE,-467.33,USD,Health
079e9b90-c093-480e-bd0e-bd3be3c97024,17-10-2025,DENTAL CARE HEALTH ID7759 POS322,-59.93,USD,Health
